movieId,released,title,actors,director,genres
7361,2004-03-19,Eternal Sunshine of the Spotless Mind,Jim Carrey|Elijah Wood|Gerry Robert Byrne|Kate Winslet, Michel Gondry,Drama|Sci-Fi|Romance
7362,2004-03-19,Taking Lives,Ethan Hawke|Angelina Jolie|Kiefer Sutherland|Gena Rowlands,D.J. Caruso,Crime|Drama|Thriller
7366,2004-03-26,Jersey Girl,Ben Affleck|Raquel Castro|Paulie Litt|Matt McFarland,Kevin Smith,Comedy|Drama|Romance
7367,2004-03-26,"Ladykillers, The",Irma P. Hall|Marlon Wayans|Tom Hanks|J.K. Simmons,Joel Coen|Ethan Coen,Comedy|Crime
7369,2004-03-26,Scooby-Doo 2: Monsters Unleashed,Freddie Prinze Jr.|Sarah Michelle Gellar|Matthew Lillard|Linda Cardellini,Raja Gosnell,Action|Adventure|Comedy|Children|Mystery
7371,2004-04-23,Dogville,Harriet Andersson|Lauren Bacall|Jean-Marc Barr|Nicole Kidman,Lars von Trier,Thriller|Mystery|Drama
7372,2004-03-26,Ned Kelly,Geoffrey Rush|Orlando Bloom|Heath Ledger|Naomi Watts,Gregor Jordan,Drama
7373,2004-04-02,Hellboy,Ron Perlman|John Hurt|Selma Blair|Rupert Evans,Guillermo del Toro,Action|Fantasy|Adventure|Horror
7374,2004-04-02,Home on the Range,G.W. Bailey|Roseanne Barr|Steve Buscemi|Bobby Block,Will Finn|John Sanford,Comedy|Children|Western|Musical|Animation
7375,2004-04-02,"Prince & Me, The",Julia Stiles|Miranda Richardson|Luke Mably|Ben Miller,Martha Coolidge,Comedy|Romance
7376,2004-04-02,Walking Tall,Michael Bowen|Johnny Knoxville|Dwayne Johnson|Neal McDonough,Kevin Bray,Action
7379,2004-04-09,The Alamo,Dennis Quaid|Jason Patric|Billy Bob Thornton|Patrick Wilson,John Lee Hancock,War|Western|Drama
7380,2004-04-09,Ella Enchanted,Anne Hathaway|Aidan McArdle|Cary Elwes|Hugh Dancy,Tommy O'Haver,Comedy|Fantasy|Romance
7381,2004-04-09,"Whole Ten Yards, The",Bruce Willis|Matthew Perry|Amanda Peet|Kevin Pollak,Howard Deutch,Comedy|Crime|Action
7382,2004-05-07,I'm Not Scared (Io non ho paura),Giuseppe Cristiano|Adriana Conserva|Mattia Di Pierro|Fabio Tetta,Gabriele Salvatores,Thriller|Drama|Mystery
7386,1956-10-05,"Ten Commandments, The",Edward G. Robinson|Charlton Heston|Anne Baxter|Yul Brynner,Cecil B. DeMille,Adventure|Drama
7387,1979-05-24,Dawn of the Dead,David Emge|Gaylen Ross|Ken Foree|Scott H. Reiniger,George A. Romero,Horror|Drama|Action
7394,1965-06-16,Those Magnificent Men in Their Flying Machines,Stuart Whitman|Alberto Sordi|Sarah Miles|James Fox,Ken Annakin,Comedy|Adventure|Action
7395,1950-04-01,Cheaper by the Dozen,Clifton Webb|Myrna Loy|Jeanne Crain|Betty Lynn,Walter Lang,Comedy|Drama
7396,1974-09-15,Scenes From a Marriage (Scener ur ett äktenskap),Bibi Andersson|Liv Ullmann|Erland Josephson|Gunnel Lindblom,Ingmar Bergman,Drama
7407,1949-05-27,Africa Screams,Frank Buck|Clyde Beatty|Lou Costello|Bud Abbott,Charles Barton,Comedy|Adventure
7411,1987-03-01,Munchies,Harvey Korman|Nadine Van der Velde|Alix Elias|Charlie Stratton,Tina Hirsch,Horror|Comedy
7415,1977-07-04,"Late Show, The",Eugene Roche|Lily Tomlin|Bill Macy|Art Carney,Robert Benton,Mystery|Drama|Crime|Comedy
7419,1985-10-11,After Hours,Griffin Dunne|Rosanna Arquette|Tommy Chong|Verna Bloom,Martin Scorsese,Thriller|Comedy
7437,2004-04-16,Connie and Carla,Stephen Spinella|David Duchovny|Toni Collette|Nia Vardalos,Michael Lembeck,Comedy
7438,2004-04-16,Kill Bill: Vol. 2,Uma Thurman|Vivica A. Fox|Michael Parks|Ambrosia Kelley,Quentin Tarantino,Action|Drama|Thriller
7439,2004-04-16,"Punisher, The",Mark Collie|Omar Avila|James Carpinello|A. Russell Andrews,Jonathan Hensleigh,Thriller|Crime|Action
7444,2004-04-23,13 Going on 30,Jennifer Garner|Andy Serkis|Mark Ruffalo|Judy Greer,Gary Winick,Comedy|Romance|Fantasy
7445,2004-04-23,Man on Fire,Denzel Washington|Christopher Walken|Dakota Fanning|Radha Mitchell,Tony Scott,Thriller|Drama|Mystery|Crime|Action
7448,2004-04-30,Envy,Ben Stiller|Rachel Weisz|Jack Black|Amy Poehler,Barry Levinson,Comedy
7449,2004-04-30,Godsend,Robert De Niro|Greg Kinnear|Cameron Bright|Rebecca Romijn,Nick Hamm,Thriller|Drama|Horror
7450,2004-04-30,Laws of Attraction,Pierce Brosnan|Parker Posey|Julianne Moore|Michael Sheen,Peter Howitt,Romance|Comedy
7451,2004-04-30,Mean Girls,Tim Meadows|Lindsay Lohan|Rachel McAdams|Tina Fey,Mark Waters,Comedy
7453,2004-05-07,New York Minute,Ashley Olsen|Eugene Levy|Andy Richter|Mary-Kate Olsen,Dennie Gordon,Action|Adventure|Comedy
7454,2004-05-07,Van Helsing,Hugh Jackman|David Wenham|Kate Beckinsale|Richard Roxburgh,Stephen Sommers,Adventure|Fantasy|Action|Horror
7456,2003-02-06,Valentin (Valentín),Rodrigo Noya|Carmen Maura|Julieta Cardinali|Jean Pierre Noher,Alejandro Agresti,Drama
7458,2004-05-14,Troy,Julian Glover|Nathan Jones|Brian Cox|Adoni Maropis,Wolfgang Petersen,Adventure|Action|War|Drama
7459,2003-04-11,Carandiru,Ailton Graça|Ivan de Almeida|Milton Gonçalves|Luiz Carlos Vasconcelos,Hector Babenco,Drama|Crime
7460,2004-06-11,Coffee and Cigarettes,Roberto Benigni|Steven Wright|Joie Lee|Cinqué Lee,Jim Jarmusch,Drama|Comedy
7478,1987-04-01,Swimming to Cambodia,Ira Wheeler|Spalding Gray|Sam Waterston,Jonathan Demme,Drama
7481,1985-12-20,Enemy Mine,Dennis Quaid|Brion James|Louis Gossett Jr.|Richard Marcus,Wolfgang Petersen,Adventure|Sci-Fi|Drama
7482,1973-08-19,Enter the Dragon,Bruce Lee|John Saxon|Jim Kelly|Ahna Capri,Robert Clouse,Crime|Action
7484,1970-12-06,Gimme Shelter,Bill Wyman|Keith Richards|Mick Jagger|Charlie Watts,Albert Maysles| Charlotte Zwerin| David Maysles,Documentary
7487,1990-10-05,Henry & June,Richard E. Grant|Fred Ward|Maria de Medeiros|Uma Thurman,Philip Kaufman,Drama
7492,1978-07-07,Martin,John Amplas|Lincoln Maazel|Christine Forrest|Elyane Nadeau,George A. Romero,Drama|Horror
7493,1957-09-23,"Three Faces of Eve, The",Joanne Woodward|Lee J. Cobb|Edwin Jerome|David Wayne,Nunnally Johnson,Drama
7505,1994-11-24,"Kingdom, The (Riget)",Ernst-Hugo Järegård|Kirsten Rolffes|Holger Juul Hansen|Søren Pilmark,Lars von Trier|Morten Arnfred,Drama|Horror|Mystery
7541,2000-09-01,100 Girls,Katherine Heigl|James DeBello|Emmanuelle Chriqui|Jonathan Tucker,Michael Davis,Comedy|Romance
7560,1965-01-15,Fail-Safe,Dan O'Herlihy|Frank Overton|Walter Matthau|Edward Binns,Sidney Lumet,Drama|Thriller|War
7564,1965-11-22,Kwaidan (Kaidan),Michiyo Aratama|Kenjirô Ishiyama|Rentarô Mikuni|Misako Watanabe,Masaki Kobayashi,Horror
7566,1986-02-01,28 Up,Bruce Balden|Jacqueline Bassett|Andrew Brackfield|Symon Basterfield,Michael Apted,Documentary
7569,1967-06-13,You Only Live Twice,Sean Connery|Akiko Wakabayashi|Mie Hama|Tetsurô Tanba,Lewis Gilbert,Thriller|Sci-Fi|Adventure|Action
7570,1983-06-10,Octopussy,Roger Moore|Kristina Wayborn|Louis Jourdan|Maud Adams,John Glen,Thriller|Adventure|Action
7571,1953-03-23,"Blue Gardenia, The",Anne Baxter|Richard Conte|Ann Sothern|Raymond Burr,Fritz Lang,Thriller|Film-Noir|Drama|Crime
7572,2001-03-24,Wit,Emma Thompson|Eileen Atkins|Audra McDonald|Christopher Lloyd,Mike Nichols,Drama
7573,1983-10-07,Never Say Never Again,Sean Connery|Klaus Maria Brandauer|Barbara Carrera|Max von Sydow,Irvin Kershner,Thriller|Adventure|Action
7574,1997-03-21,Maborosi (Maboroshi no hikari),Gohki Kashiyama|Tadanobu Asano|Takashi Naitô|Makiko Esumi,Hirokazu Koreeda,Drama
7577,1975-01-01,"Magic Flute, The (Trollflöjten)",Irma Urrila|Håkan Hagegård|Elisabeth Erikson|Josef Köstlinger,Ingmar Bergman,Musical|Romance|Comedy|Fantasy
7579,1940-07-26,Pride and Prejudice,Marjorie Wood|Edward Ashley|Marten Lamont|E.E. Clive,Robert Z. Leonard,Romance|Comedy|Drama
7583,1942-05-16,In This Our Life,Bette Davis|Dennis Morgan|George Brent|Olivia de Havilland,John Huston,Drama
7584,1942-01-19,Woman of the Year,Spencer Tracy|Katharine Hepburn|Reginald Owen|Fay Bainter,George Stevens,Comedy|Romance
7585,1955-11-07,Summertime,Rossano Brazzi|Katharine Hepburn|Darren McGavin|Isa Miranda,David Lean,Drama|Romance
7586,1979-08-16,Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje),Edward Fox|Susan Penhaligon|Jeroen Krabbé|Rutger Hauer,Paul Verhoeven,Drama|Thriller|War
7587,1967-01-01,"Samouraï, Le (Godson, The)",François Périer|Alain Delon|Cathy Rosier|Nathalie Delon,Jean-Pierre Melville,Crime|Thriller|Drama
7613,1990-10-26,White Palace,Susan Sarandon|Jason Alexander|James Spader|Kathy Bates,Luis Mandoki,Drama
7614,1956-01-09,Oklahoma!,Gordon MacRae|Charlotte Greenwood|Gene Nelson|Gloria Grahame,Fred Zinnemann,Musical|Western|Romance
7615,1986-03-07,Desert Hearts,Helen Shaver|Patricia Charbonneau|Audra Lindley|Andra Akers,Donna Deitch,Drama
7616,1984-10-26,Body Double,Melanie Griffith|Craig Wasson|Deborah Shelton|Gregg Henry,Brian De Palma,Mystery|Thriller
7619,1962-07-28,"Miracle Worker, The",Anne Bancroft|Victor Jory|Andrew Prine|Inga Swenson,Arthur Penn,Drama
7620,1992-06-01,Monster in a Box,Spalding Gray,Nick Broomfield,Drama|Comedy
7624,1992-09-18,School Ties,Brendan Fraser|Chris O'Donnell|Matt Damon|Randall Batinkoff,Robert Mandel,Drama
7625,1998-05-16,Girl,Dominique Swain|Tara Reid|Summer Phoenix|Sean Patrick Flanery,Jonathan Kahn,Drama
7627,1998-09-25,Just Write,Jeremy Piven|Wallace Shawn|Sherilyn Fenn|JoBeth Williams,Andrew Gallerani,Comedy
7636,1992-08-07,Raising Cain,John Lithgow|Lolita Davidovich|Steven Bauer|Frances Sternhagen,Brian De Palma,Horror|Thriller
7649,1998-01-04,Babylon 5: In the Beginning,Bruce Boxleitner|Mira Furlan|Andreas Katsulas|Richard Biggs,Michael Vejar,Sci-Fi|Adventure
7650,1968-05-01,"Witchfinder General (Conquerer Worm, The)",Vincent Price|Ian Ogilvy|Hilary Heath|Rupert Davies,Michael Reeves,Horror
7697,1957-06-13,"Prince and the Showgirl, The",Richard Wattis|David Horne|Jeremy Spenser|Sybil Thorndike,Laurence Olivier,Comedy|Romance
7698,1979-03-16,"China Syndrome, The",Jane Fonda|Jack Lemmon|Scott Brady|Michael Douglas,James Bridges,Drama|Thriller
7700,1955-02-16,"Wages of Fear, The (Salaire de la peur, Le)",Charles Vanel|Yves Montand|Peter van Eyck|Folco Lulli,Henri-Georges Clouzot,Action|Adventure|Drama|Thriller
7701,1990-12-14,Look Who's Talking Too,John Travolta|Kirstie Alley|Olympia Dukakis|Elias Koteas,Amy Heckerling,Comedy|Romance
7702,1946-02-21,"Bells of St. Mary's, The",William Gargan|Henry Travers|Ingrid Bergman|Bing Crosby,Leo McCarey,Drama
7705,1952-06-13,Pat and Mike,Spencer Tracy|Katharine Hepburn|Aldo Ray|William Ching,George Cukor,Comedy|Romance
7706,1930-08-28,Animal Crackers,Zeppo Marx|Chico Marx|Harpo Marx|Groucho Marx,Victor Heerman,Musical|Comedy
7708,1967-12-10,Bedazzled,Eleanor Bron|Raquel Welch|Peter Cook|Dudley Moore,Stanley Donen,Comedy|Fantasy
7713,1942-12-25,Cat People,Jane Randolph|Tom Conway|Kent Smith|Simone Simon,Jacques Tourneur,Horror|Romance|Drama|Thriller
7714,1967-10-25,Camelot,Richard Harris|Vanessa Redgrave|David Hemmings|Franco Nero,Joshua Logan,Musical|Romance|Drama
7720,1975-02-26,"Four Musketeers, The",Oliver Reed|Richard Chamberlain|Raquel Welch|Michael York,Richard Lester,Romance|Comedy|Adventure|Action
7728,1946-05-02,"Postman Always Rings Twice, The",John Garfield|Lana Turner|Cecil Kellaway|Hume Cronyn,Tay Garnett,Thriller|Film-Noir|Drama|Crime
7738,1998-05-28,That's The Way I Like It (a.k.a. Forever Fever),Medaline Tan|Adrian Pang|Anna Belle Francis|Pierre Png,Glen Goei,Romance|Drama|Comedy
7743,1985-07-12,Explorers,Bobby Fite|River Phoenix|Ethan Hawke|Bradley Gregg, Joe Dante,Adventure|Sci-Fi|Children
7748,1969-01-08,Pierrot le fou,Dirk Sanders|Jean-Paul Belmondo|Anna Karina|Graziella Galvani, Jean-Luc Godard,Drama|Crime
7753,1999-12-05,Tuesdays with Morrie,Jack Lemmon|Hank Azaria|Wendy Moniz|Caroline Aaron,Mick Jackson,Drama
7757,1963-06-19,Jason and the Argonauts,Todd Armstrong|Laurence Naismith|Nancy Kovack|Gary Raymond,Don Chaffey,Action|Adventure|Fantasy
7759,1992-03-01,Nostalghia,Oleg Yankovskiy|Patrizia Terreno|Domiziana Giordano|Erland Josephson,Andrei Tarkovsky,Drama
7764,1979-06-15,"Driller Killer, The",Harry Schultz|Baybi Day|Carolyn Marz|Abel Ferrara,Abel Ferrara,Drama|Horror
7766,1961-11-22,Throne of Blood (Kumonosu jô),Takashi Shimura|Toshirô Mifune|Akira Kubo|Isuzu Yamada,Akira Kurosawa,Action|Drama|Thriller|War
7767,2003-06-22,"Best of Youth, The (La meglio gioventù)",Alessio Boni|Luigi Lo Cascio|Maya Sansa|Sonia Bergamasco,Marco Tullio Giordana,Drama
7771,1964-12-14,Zorba the Greek (Alexis Zorbas),Anthony Quinn|Lila Kedrova|Irene Papas|Alan Bates,Mihalis Kakogiannis,Adventure|Drama
7773,2008-01-21,"Bang, Bang, You're Dead",Janel Moloney|Randy Harrison|Ben Foster|Tom Cavanagh,Guy Ferland,Drama
7774,1969-06-25,My Side of the Mountain,Tudi Wiggins|Paul Hébert|Ted Eccles|Theodore Bikel,James B. Clark,Adventure|Children
7782,1993-01-29,Sniper,Aden Young|J.T. Walsh|Billy Zane|Tom Berenger,Luis Llosa,Action|Drama
7786,1999-10-28,Genghis Blues,Paul Pena|B.B. King|Kongar-ol Ondar|Richard Feynman,Roko Belic,Documentary
7787,1955-10-18,To Hell and Back,Charles Drake|Jack Kelly|Audie Murphy|Marshall Thompson,Jesse Hibbs,Drama|Action|War
7789,2002-09-11,"11'09""01 - September 11",Jérôme Horry|Ernest Borgnine|Emmanuelle Laborit|Maryam Karimi,Sean Penn|Ken Loach|Mira Nair|Danis Tanovic| Samira Makhmalbaf| Idrissa Ouedraogo|Youssef Chahine| Shôhei Imamura| Claude Lelouch| Amos Gitai| Alejandro González Iñárritu,Drama
7790,1980-05-30,"Bon Voyage, Charlie Brown (and Don't Come Back!)",Arrin Skelley|Scott Beach|Daniel Anderson|Casey Carlson,Phil Roman|Bill Melendez,Children|Animation|Comedy
7791,1990-01-12,Internal Affairs,Laurie Metcalf|Nancy Travis|Andy Garcia|Richard Gere,Mike Figgis,Crime|Thriller
7792,1974-06-14,"Parallax View, The",Walter McGinn|Paula Prentiss|William Daniels|Warren Beatty,Alan J. Pakula,Thriller
7802,1979-02-09,"Warriors, The",James Remar|Michael Beck|Brian Tyler|Dorsey Wright,Walter Hill,Crime|Thriller|Action|Adventure
7809,1999-01-22,Ambush (Rukajärven tie),Peter Franzén|Irina Björklund|Kari Heiskanen|Taisto Reimaluoto,Olli Saarela,War|Drama|Romance
7810,1999-01-03,Babylon 5: A Call to Arms,Jerry Doyle|Bruce Boxleitner|Jeff Conaway|Carrie Dobro,Michael Vejar,Adventure|Sci-Fi
7811,1998-11-08,Babylon 5: The River of Souls,Tracy Scoggins|Jeff Conaway|Richard Biggs|Jerry Doyle,Janet Greek,Sci-Fi|Drama
7812,1998-07-19,Babylon 5: Thirdspace,Bruce Boxleitner|Richard Biggs|Mira Furlan|Claudia Christian,Jesús Salvador Treviño,Sci-Fi|Drama
7815,1986-10-10,True Stories,Jo Harvey Allen|John Goodman|Annie McEnroe|David Byrne,David Byrne,Musical|Comedy
7817,1974-02-06,Zardoz,Sean Connery|John Alderton|Sara Kestelman|Charlotte Rampling,John Boorman,Sci-Fi|Fantasy
7818,1960-03-24,School For Scoundrels,Alastair Sim|Janette Scott|Terry-Thomas|Ian Carmichael,Robert Hamer| Cyril Frankel,Comedy
7820,1960-11-14,"Virgin Spring, The (Jungfrukällan)",Max von Sydow|Gunnel Lindblom|Birgitta Pettersson|Birgitta Valberg,Ingmar Bergman,Drama|Crime
7822,1953-10-09,Mogambo,Clark Gable|Ava Gardner|Grace Kelly|Donald Sinden,John Ford,Romance|Drama|Adventure
7826,1947-09-01,"Secret Life of Walter Mitty, The",Fay Bainter|Virginia Mayo|Boris Karloff|Danny Kaye,Norman Z. McLeod,Comedy|Thriller|Romance
7827,2003-01-18,Cypher,Jeremy Northam|Timothy Webber|Nigel Bennett|Lucy Liu,Vincenzo Natali,Thriller|Sci-Fi|Action
7831,1939-11-17,Another Thin Man,Otto Kruger|William Powell|Myrna Loy|Virginia Grey,W.S. Van Dyke,Drama|Crime|Comedy|Mystery|Romance
7832,1945-01-01,"Thin Man Goes Home, The",Lucile Watson|Myrna Loy|Gloria DeHaven|William Powell,Richard Thorpe,Mystery|Comedy|Crime
7833,1941-11-01,Shadow of the Thin Man,Myrna Loy|Barry Nelson|William Powell|Donna Reed,W.S. Van Dyke,Comedy|Crime|Mystery
7834,1936-12-25,After the Thin Man,Myrna Loy|James Stewart|William Powell|Elissa Landi,W.S. Van Dyke,Comedy|Crime|Mystery|Romance
7835,1947-09-01,Song of the Thin Man,Dean Stockwell|Myrna Loy|Keenan Wynn|William Powell,Edward Buzzell,Romance|Mystery|Comedy|Crime|Drama|Musical
7836,1970-03-26,Woodstock,Roger Daltrey|Joan Baez|Richie Havens|Sha-Na-Na,Michael Wadleigh,Musical|Documentary
7840,1939-02-17,Gunga Din,Cary Grant|Douglas Fairbanks Jr.|Victor McLaglen|Sam Jaffe,George Stevens,Comedy|Adventure|War
7843,2001-08-23,Lammbock,Lucas Gregorowicz|Julian Weigend|Moritz Bleibtreu|Marie Zielcke,Christian Zübert,Comedy
7844,1993-03-04,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk)",Josephine Siao|Michelle Reis|Sibelle Hu|Jet Li,Corey Yuen,Action|Comedy
7845,1996-04-09,Tremors II: Aftershocks,Fred Ward|Michael Gross|Helen Shaver|Chris Gartin,S. S. Wilson,Sci-Fi|Horror|Comedy
7846,2001-10-02,Tremors 3: Back to Perfection,Michael Gross|Shawn Christian|Susan Chuang|Charlotte Stewart,Brent Maddock,Sci-Fi|Horror|Comedy
7872,1989-05-05,Getting It Right,Lynn Redgrave|Helena Bonham Carter|Jesse Birdsall|Jane Horrocks,Randal Kleiser,Comedy|Drama
7878,1987-06-26,Straight to Hell,Joe Strummer|Courtney Love|Sy Richardson|Dick Rude,Alex Cox,Comedy|Western|Crime
7881,1932-08-04,White Zombie,Madge Bellamy|Joseph Cawthorn|Bela Lugosi|Robert Frazer,Victor Halperin,Horror
7882,1966-01-12,The Plague of the Zombies,André Morell|Brook Williams|Jacqueline Pearce|Diane Clare,John Gilling,Horror
7883,1943-04-30,I Walked with a Zombie,Edith Barrett|Frances Dee|Tom Conway|James Ellison,Jacques Tourneur,Horror|Drama
7888,1967-03-09,How to Succeed in Business Without Really Trying,Rudy Vallee|Anthony 'Scooter' Teague|Michele Lee|Robert Morse,David Swift,Musical|Comedy
7889,1973-08-31,Pat Garrett and Billy the Kid,James Coburn|Kris Kristofferson|Richard Jaeckel|Katy Jurado,Sam Peckinpah,Western
7892,1974-11-01,"Street Fighter, The (Gekitotsu! Satsujin ken)",Yutaka Nakajima|Goichi Yamada|Tony Cetera|Shin'ichi Chiba,Shigehiro Ozawa,Action
7894,1971-10-20,"Duck, You Sucker",Rod Steiger|James Coburn|Maria Monti|Romolo Valli,Sergio Leone,Action|Western
7895,1975-03-13,Bring Me the Head of Alfredo Garcia,Warren Oates|Gig Young|Isela Vega|Robert Webber,Sam Peckinpah,Crime|Drama|Thriller
7897,1970-05-13,"Ballad of Cable Hogue, The",David Warner|Jason Robards|Strother Martin|Stella Stevens,Sam Peckinpah,Comedy|Western
7899,1977-02-01,Master of the Flying Guillotine (Du bi quan wang da po xue di zi),Kam Kong|Jimmy Wang Yu|Chung-Erh Lung|Chia Yung Liu,Jimmy Wang Yu,Action
7914,1928-05-13,Berlin: Symphony of a Great City (Berlin: Die Sinfonie der Großstadt),Paul von Hindenburg,Walter Ruttmann,Documentary
7915,1998-08-01,Samurai Fiction (SF: Episode One),Morio Kazama|Tamaki Ogawa|Mitsuru Fukikoshi|Tomoyasu Hotei,Hiroyuki Nakano,Adventure|Comedy|Action
7916,1959-04-10,Gidget,Sandra Dee|James Darren|Cliff Robertson|Arthur O'Connell,Paul Wendkos,Comedy
7919,1959-12-30,Drunken Angel (Yoidore tenshi),Michiyo Kogure|Toshirô Mifune|Reizaburô Yamamoto|Takashi Shimura,Akira Kurosawa,Film-Noir|Drama
7920,1977-05-27,Desperate Living,Liz Renay|Edith Massey|Mink Stole|Susan Lowe,John Waters,Crime|Comedy
7921,1975-07-01,"Devil's Rain, The",Ernest Borgnine|Eddie Albert|Ida Lupino|William Shatner,Robert Fuest,Horror
7922,1972-01-06,"Valachi Papers,The",Charles Bronson|Lino Ventura|Walter Chiari|Jill Ireland,Terence Young,Drama|Crime
7924,1963-08-31,Stray Dog (Nora inu),Takashi Shimura|Toshirô Mifune|Keiko Awaji|Eiko Miyoshi,Akira Kurosawa,Film-Noir|Drama|Thriller
7925,1960-10-06,"Hidden Fortress, The (Kakushi-toride no san-akunin)",Toshirô Mifune|Kamatari Fujiwara|Susumu Fujita|Minoru Chiaki,Akira Kurosawa,Adventure|Action
7926,1963-11-26,High and Low (Tengoku to jigoku),Toshirô Mifune|Tatsuya Nakadai|Tatsuya Mihashi|Kyôko Kagawa,Akira Kurosawa,Thriller|Film-Noir|Drama|Crime
7932,2001-03-09,Dark Days,Marc Singer|Marc Singer,Marc Singer|Marc Singer,Documentary
7934,1983-07-15,Zelig,Mia Farrow|Patrick Horgan|John Buckwalter|Woody Allen,Woody Allen,Comedy
7935,1976-04-05,Face to Face (Ansikte mot ansikte),Liv Ullmann|Gunnar Björnstrand|Erland Josephson|Aino Taube,Ingmar Bergman,Mystery|Fantasy|Horror|Drama
7936,1968-12-23,Shame (Skammen),Liv Ullmann|Gunnar Björnstrand|Max von Sydow|Sigge Fürst,Ingmar Bergman,War|Drama
7938,1963-04-05,Winter Light (Nattvardsgästerna),Ingrid Thulin|Gunnar Björnstrand|Gunnel Lindblom|Max von Sydow,Ingmar Bergman,Drama
7939,1961-10-16,Through a Glass Darkly (Såsom i en spegel),Gunnar Björnstrand|Max von Sydow|Lars Passgård|Harriet Andersson,Ingmar Bergman,Drama
7941,1957-12-23,Smiles of a Summer Night (Sommarnattens leende),Harriet Andersson|Eva Dahlbeck|Ulla Jacobsson|Margit Carlqvist,Ingmar Bergman,Romance|Comedy
7942,1953-02-09,Summer with Monika (Sommaren med Monika),Dagmar Ebbesen|Åke Fridell|Harriet Andersson|Lars Ekborg,Ingmar Bergman,Romance|Drama
7943,1946-11-26,"Killers, The",Albert Dekker|Ava Gardner|Edmond O'Brien|Burt Lancaster,Robert Siodmak,Film-Noir|Crime
7944,1964-08-06,"Night of the Iguana, The",Deborah Kerr|Ava Gardner|Sue Lyon|Richard Burton,John Huston,Thriller|Drama
7946,1967-10-13,Reflections in a Golden Eye,Elizabeth Taylor|Marlon Brando|Brian Keith|Julie Harris,John Huston,Drama
7947,1984-06-13,Under the Volcano,Anthony Andrews|Ignacio López Tarso|Albert Finney|Jacqueline Bisset,John Huston,Drama
7948,1980-02-17,Wise Blood,Brad Dourif|Dan Shor|Harry Dean Stanton|John Huston,John Huston,Comedy|Drama
7951,1990-02-16,Nightbreed,Craig Sheffer|David Cronenberg|Charles Haid|Anne Bobby,Clive Barker,Fantasy|Horror
7958,1970-03-24,Bloody Mama,Shelley Winters|Pat Hingle|Don Stroud|Diane Varsi,Roger Corman,Crime|Drama
7959,1967-08-23,"Trip, The",Peter Fonda|Susan Strasberg|Bruce Dern|Dennis Hopper,Roger Corman,Drama
7976,2003-04-03,Ken Park,James Ransone|Eddie Daniels|Adam Chubbuck|James Bullard,Larry Clark| Edward Lachman,Drama
7979,1969-06-02,Monterey Pop,Cass Elliot|John Phillips|Scott McKenzie|Denny Doherty,D.A. Pennebaker,Documentary|Musical
7980,1977-06-15,"Bridge Too Far, A",Siem Vroom|Wolfgang Preiss|Erik van 't Wout|Marlies van Alcmaer,Richard Attenborough,Action|War|Drama
7981,2002-12-12,Infernal Affairs (Mou gaan dou),Tony Leung Chiu-Wai|Eric Tsang|Anthony Chau-Sang Wong|Andy Lau,Alan Mak|Andrew Lau,Crime|Drama|Thriller
