accidents,traffic_fine_amount,traffic_density,traffic_lights,pavement_quality,urban_area,average_speed,rain_intensity,vehicle_count,time_of_day
28,3.4358,9.8402,1.204,2.2715,1,169.297,2.1865,443.364,10.2317
25,1.7311,4.5491,9.099,4.15,1,3.6825,1.5814,204.231,205.286
14,9.9332,3.5923,8.464,8.868,1,498.033,2.972,683.835,228.983
26,2.4058,2.9272,7.083,1.1016,0,478.005,2.4817,817.521,5.9765
9,9.8958,1.7436,8.179,1.5736,1,6.5798,3.721,507.337,7.1089
14,9.7955,7.9157,5.438,3.9409,0,166.406,1.1552,694.896,13.614
18,8.1444,9.5541,6.752,1.8633,1,195.394,1.515,518.792,5.4372
16,6.9348,4.1364,5.606,1.7908,0,148.401,2.129,413.279,3.6179
21,6.2003,9.5242,3.554,4.9941,1,467.234,1.5105,4.3935,10.2236
21,8.7949,8.238,5.689,1.919,1,360.671,2.7228,182.005,1.734
25,3.605,4.8105,2.575,1.2389,1,477.958,4.162,48.497,214.613
26,5.2091,6.7403,4.403,3.1161,1,437.253,2.4575,402.563,8.0207
18,6.5745,4.3498,2.808,4.1994,1,377.271,1.532,844.455,8.0708
21,4.7007,5.5872,1.229,348,0,348.484,1.0983,11.7361,18.993
18,4.8474,5.805,3.219,3.0945,0,433.081,1.9307,5.9626,8.1972
29,3.9726,6.9626,852,1.787,1,342.075,2.3713,9.6266,182.618
12,6.0781,5.282,3.811,2.6317,0,9.436,1.3209,681.312,4.3498
17,8.6552,8.1708,748,1.285,0,324.063,6.984,598.529,12.6957
31,2.8138,8.2495,1.752,1.5332,1,257.501,2.7474,635.898,184.443
14,9.4099,2.3708,4.244,2.3355,1,490.947,939,165.352,10.7976
15,7.2018,3.2366,1.149,4.6355,0,254.983,2.9947,521.189,1.7235
15,8.4095,4.8131,1.386,3.5533,1,1.9227,2.302,769.993,176.857
18,6.1957,5.9666,6.174,4.6842,1,132.095,2.0635,687.038,11.8574
10,8.0157,2.8735,6.075,3.2999,0,458.691,372,444.301,7.594
30,1.1458,5.9249,2.134,355,1,481.178,1.3456,11.2466,238.271
18,8.3654,2.9779,4.744,1.3279,0,364.249,1.5074,871.944,210.257
18,1.3612,5.549,8.633,4.5289,0,2.8432,1.1291,530.942,9.077
6,9.1992,253,1.742,3.2172,0,1.1771,4.499,890.764,142.477
7,9.9277,1.0115,192,4.9082,0,239.798,1.1024,444.313,8.5096
26,3.6466,7.9225,652,7.798,1,499.836,2.249,244.643,8.977
25,2.8929,9.6143,535,1.4837,0,434.648,8.728,314.339,2.711
18,7.8883,4.2697,9.799,1.8118,1,466.554,251,423.968,140.102
26,3.2772,5.1268,6.096,1.6328,1,311.771,2.2573,618.081,7.6831
17,8.7901,1.4685,4.704,1.26,1,429.562,2.0135,771.222,168.796
27,1.9256,5.5103,0.43,2.2173,1,159.849,2.8198,250.214,10.9061
21,2.1336,1.4465,5.731,3.2115,1,1.3682,1.1398,195.845,183.959
18,9.8124,6.1121,906,1.5563,0,459.125,2.3586,210.632,195.136
26,7.0646,9.3326,0.93,3.985,1,10.9215,1.7628,935.155,157.736
15,8.622,1.957,6.256,3.5427,1,364.243,1.9383,172.309,10.0313
30,3.919,7.6456,184,2.2951,1,329.484,1.6424,352.286,237.235
15,7.0884,235,5.626,2.7824,1,7.9082,2.3375,491.009,7.3604
14,6.3482,3.755,1.333,2.277,1,9.7889,126,560.641,12.3499
11,6.4284,1.1075,176,4.4518,0,164.536,2.415,859.504,12.4897
14,7.1428,3.5248,6.305,2.7937,1,378.465,2.878,12.1755,10.2801
10,6.1782,1.7354,6.485,4.6164,0,1.9622,8.661,11.6933,2.914
21,4.8616,3.733,5.837,2.5529,1,203.534,1.7734,323.246,8.4946
26,3.4833,4.1752,1.835,1.4629,1,332.557,1.9369,419.069,5.1646
18,7.9172,3.1959,6.034,1.7772,1,8.5735,2.1378,380.038,215.966
22,3.0365,6.5662,565,2.6106,0,5.9709,8.423,397.983,15.729
21,7.2312,9.1885,6.092,2.6499,1,195.106,1.9506,85.294,6.9075
20,3.1,4.006,554,3.4367,1,14.328,3.531,838.302,135.776
18,6.628,1.9234,6.553,1.1225,1,324.548,299,807.446,20.477
18,7.7237,2.7072,8.955,3.2942,0,484.784,2.084,757.728,224.264
28,2.9684,8.54,8.504,3.8929,1,2.234,2.1468,4.9985,1.8009
30,1.5395,5.7164,9.807,3.383,1,45.119,1.8664,157.894,188.858
26,2.1788,4.5501,9.762,2.4091,1,216.612,7.766,734.871,231.914
18,6.454,1.4964,7.723,4.9584,1,332.004,2.7824,598.895,11.2139
22,8.645,4.4973,9.564,2.0241,1,425.514,2.627,677.205,238.928
26,1.405,2.7849,8.673,533,0,286.729,1.5466,719.762,229.699
24,7.6074,9.4316,7.276,4.1075,1,4.8656,2.9674,912.251,157.654
26,4.0719,8.8407,754,1.061,1,7.0298,8.959,638.792,203.427
14,5.3068,839,49,3.5664,0,39.464,1.4734,282.812,7.1175
18,9.3597,5.1665,8.376,8.949,0,11.4549,2.7838,9.2186,220.191
24,3.9877,2.2506,4.897,844,1,284.519,1.3864,437.764,142.053
23,5.188,4.1078,8.146,799,0,21.404,1.413,712.751,12.232
30,1.1231,8.7685,3.129,1.8849,1,151.819,2.382,289.082,200.559
26,1.7344,5.2751,3.976,5.331,0,393.484,634,12.8879,213.479
22,3.3273,3.3422,7.002,9.884,0,365.608,4.736,998.755,16.83
23,1.2507,2.0789,9.153,3.8231,1,323.054,1.6958,424.686,6.009
18,6.6824,8.1932,878,3.8494,1,186.336,9.555,224.152,143.329
17,4.8376,6.2452,8.615,4.0874,0,11.3235,2.311,17.291,197.197
19,5.9333,4.6807,793,4.2058,0,257.947,1.5299,864.155,130.865
26,2.5718,2.1748,3.155,2.1022,1,408.552,2.1977,821.408,224.366
24,3.6634,3.3425,3.552,4.3377,1,287.832,2.2096,617.187,215.356
24,6.9744,9.5984,465,2.6297,1,48.507,2.5126,551.714,12.7122
10,9.6877,5.2009,157,2.353,0,7.719,1.4459,951.925,9.6919
24,1.4538,4.007,477,3.5927,1,499.173,1.1718,235.985,1.3218
18,9.0135,5.2142,955,1.0691,1,345.705,2.0524,42.124,151.823
18,6.1919,7.7899,194,3.9475,1,416.337,401,3.4418,6.3832
22,6.0753,3.4011,8.468,2.1473,0,167.476,1.9006,424.404,160.429
16,5.5025,1.7871,571,6.365,0,254.171,1.217,390.374,191.703
31,1.6245,5.8494,6.336,5.966,1,398.495,1.3586,949.998,9.8086
26,1.8089,6.652,1.875,8.245,0,380.325,8.888,36.465,374
17,6.4082,7.1272,8.287,4.4529,0,167.017,3.818,836.441,207.661
24,4.0686,8.8199,868,4.9547,1,162.205,1.2043,768.928,131.762
15,9.2554,3.7117,5.233,1.7849,1,331.406,9.246,155.799,7.555
24,4.6593,7.535,9.126,1.4607,1,46.683,2.8804,96.309,152.111
34,2.2895,9.5835,8.448,1.0939,1,219.393,2.8306,634.656,161.855
17,7.4325,4.3501,7.313,4.1191,1,176.471,1.9318,600.585,3.5392
30,3.6402,6.2326,7.341,1.046,1,447.344,2.7111,2.1588,155.136
22,5.7292,6.6631,1.054,4.6205,1,341.528,2.2538,702.219,6.8805
18,7.2805,5.4651,2.708,3.3368,1,194.138,1.0377,6.5073,19.287
12,9.1024,2.0526,668,4.4856,1,2.8638,1.8117,193.527,225.963
12,8.1297,7.5514,87,2.77,0,360.745,661,10.7635,2.464
21,7.0872,8.0375,1.583,3.4534,1,176.443,2.0616,384.424,220.166
16,7.1167,5.5298,8.805,3.0973,0,3.5283,1.344,797.754,216.827
16,9.5133,4.8856,2.399,4.156,1,306.145,2.494,710.308,8.2298
18,3.6624,1.1394,9.702,4.1793,1,161.503,1.7497,11.5628,6.921
21,01.01,8.395,5.973,2.949,1,169.228,1.753,800.477,159.174
22,3.4476,3.3956,2.373,3.1625,1,239.585,2.6153,466.239,8.2731
24,2.961,3.1085,4.971,4.6094,1,358.737,2.6331,4.2304,4.5995
20,6.9565,9.5366,2.191,4.6493,0,138.165,2.5584,231.588,2.6055
22,6.7034,7.8362,984,3.3212,1,4.0473,2.3229,787.334,4.7046
23,6.3412,6.5992,8.473,388,1,212.213,2.0338,735.967,5.6992
25,1.1462,5.1765,262,5.221,0,2.7463,1.1907,196.468,190.998
11,7.559,1.6737,9.478,4.2897,0,348.634,409,4.7619,188.117
28,3.9118,9.7846,7.211,4.236,1,479.622,8.663,30.225,11.8659
17,6.9855,3.7504,824,1.0676,1,329.379,1.0412,796.978,132.798
16,6.1992,1.0693,6.706,1.1527,0,137.695,1.0742,939.007,220.276
21,4.0846,4.938,6.469,3.2012,0,9.0851,1.6965,577.157,21.793
28,2.2112,8.74,2.188,2.8832,1,11.6392,6.251,10.0193,198.882
25,1.8498,8.8729,7.584,1.4471,0,11.0805,569,507.065,8.9826
13,8.4837,1.097,871,1.0381,1,156.915,2.1509,998.803,8.7973
15,9.2656,8.863,4.894,3.8227,1,4.8673,225,939.282,213.092
15,6.8481,2.7148,99,4.6773,0,44.786,4.486,993.279,222.363
27,1.9309,3.897,9.687,264,1,44.256,1.3049,702.421,191.629
25,4.6182,8.4779,7.516,6.659,1,307.618,4.472,431.828,181.713
21,7.5605,8.6387,1.589,3.2108,1,3.096,2.8794,894.198,133.959
19,8.0184,5.9623,3.417,4.0222,1,40.2,2.0103,896.229,8.12
22,2.064,5.7443,1.606,3.9559,1,3.0894,1.2983,152.921,5.7752
26,1.2003,8.1312,7.666,3.5984,1,5.3211,3.368,777.632,3.3681
18,7.4092,7.8631,589,4.4371,1,162.648,1.1556,920.116,174.768
30,4.2094,8.9011,8.404,1.0867,1,215.735,1.9518,899.534,186.475
29,3.2903,5.5275,9.422,5.365,0,176.944,2.9064,709.765,8.6075
30,1.1161,9.6765,6.766,3.0768,1,8.2615,1.4181,541.985,145
24,5.8627,9.9615,213,4.1114,1,5.6065,2.0772,778.982,225.263
12,8.6604,1.1654,3.601,2.9102,0,429.708,5.861,520.994,10.4901
19,9.6187,8.4954,4.772,4.815,1,181.591,1.8709,328.022,233.902
18,6.0917,4.9982,6.046,3.9778,1,10.93,7.172,266.349,162.566
16,5.6302,3.8757,6.687,3.504,0,243.496,5.944,545.251,2.9763
25,1.7655,6.1307,5.542,3.013,0,1.8412,1.5277,461.395,7.8469
13,5.9399,5.597,3.513,5.387,0,300.141,635,52.925,157.692
23,4.4198,5.0646,8.909,3.9242,1,12.4245,2.164,26.809,155.821
26,6.4642,8.7089,814,9.912,1,299.098,2.812,594.677,5.5677
19,4.4985,2.1346,4.663,1.442,1,307.063,1.1808,665.454,4.2446
23,3.1627,4.2639,7.756,4.5538,1,404.612,9.674,80.878,6.643
25,1.8547,9.3948,609,4.454,1,11.4952,5.277,594.088,188.854
24,3.8343,4.2856,7.053,1.0924,1,231.732,1.1712,75.851,5.8049
26,1.8698,3.5837,8.197,3.901,1,480.944,1.6789,177.691,168.427
26,2.5921,4.4054,6.608,2.399,1,363.562,1.1189,12.9852,20.88
14,9.886,5.1945,129,1.4253,0,487.672,1.8692,187.845,9.3989
20,4.9969,6.3199,1.801,3.1183,0,463.683,1.9873,847.802,1.679
18,5.7868,8.1969,3.421,3.8159,0,305.374,2.935,560.588,3.407
15,8.8626,4.521,2.337,52,0,131.965,2.0933,460.762,7.4855
20,9.9601,8.1748,9.627,1.631,1,378.462,2.701,764.538,4.5589
18,6.2444,5.3372,6.516,1.0717,1,34.906,788,132.837,6.9483
14,8.3123,3.3848,297,4.9939,1,294.445,1.6541,1.6146,13.057
23,3.9425,6.5795,9.297,3.3549,0,348.915,1.8116,317.855,5.059
27,3.7517,7.1772,7.406,2.0284,1,306.793,2.1294,256.405,1.5428
23,4.6243,5.5805,2.846,3.783,1,25.969,1.1573,314.258,205.377
16,7.0526,5.661,3.789,2.9934,1,207.978,2.4561,973.834,12.5357
13,7.1397,1.6988,1.994,3.2085,0,2.2354,1.6197,572.068,224.527
23,3.8372,2.853,9.711,4.082,1,432.844,1.2268,593.221,786
24,2.1989,2.8263,5.173,1.4429,0,43.277,2.1578,659.113,36
24,6.6916,6.7342,8.961,4.9071,1,297.024,2.7821,403.748,177.503
24,2.1549,1.835,3.465,2.1973,1,133.942,2.436,979.186,11.4301
28,6.2064,7.5568,8.608,1.4797,1,1.4066,2.792,973.529,219.312
16,7.2408,2.6534,539,1.7422,1,714,7.978,771.553,18.878
12,7.3055,3.1002,9.821,2.5979,0,3.6454,3.555,219.575,12.0951
15,7.7812,5.2791,912,4.6835,0,179.943,1.603,881.395,11.4846
8,8.8557,2.1593,3.632,3.6758,1,9.4198,1.333,10.9911,194.683
26,5.4996,8.8447,7.747,2.8855,1,132.529,2.0238,633.596,19.289
14,7.5722,8.537,7.523,8.141,0,34.983,0.72,462.643,6.6467
23,6.5726,4.4438,9.013,7.468,1,479.575,1.3631,4.8824,161.913
27,2.6798,8.4942,3.073,2.511,0,10.3388,1.9667,904.868,154.369
27,1.2312,6.1584,4.655,3.6435,0,232.822,1.4493,961.482,20.546
23,3.5609,2.9233,865,3.7551,0,49.574,7.082,908.321,208.459
24,4.9873,4.2076,7.786,1.1296,1,465.837,2.6411,200.542,6.4387
22,6.554,7.0669,3.935,5.005,1,176.158,2.2936,339.652,211.138
24,8.6496,9.7326,8.457,1.9223,1,159.845,1.8032,956.176,221.897
22,2.7662,8.9314,47,4.5909,0,12.1085,2.0956,11.536,2.6313
22,2.1299,3.4243,782,2.7268,0,7.7701,1.246,587.472,137.699
18,9.6713,9.982,2.068,1.6005,1,230.026,1.1277,490.667,10.4751
17,1.9724,35,2.861,1.6182,0,17.056,4.803,16.038,9.6476
22,5.3064,2.763,4.932,6.604,0,372.419,2.4108,887.712,169.159
22,6.2701,8.2384,4.497,2.3661,1,11.8433,1.1431,142.813,3.1096
19,5.8724,1.9946,5.206,3.9568,1,368.166,2.077,59.678,196.787
19,1.7743,6.077,5.448,4.8428,1,144.073,8.998,324.999,6.384
25,1.5132,2.3715,3.315,2.508,0,296.364,2.388,423.801,138.792
24,1.9494,4.261,1.752,8.361,1,319.215,3.157,219.246,5.4086
23,6.2703,7.3057,7.685,3.4148,1,335.891,1.875,628.422,160.193
21,5.8991,6.2434,0.4,3.784,1,8.7669,2.4228,988.791,12.6104
24,3.1037,2.3762,5.058,3.585,0,141.356,1.9808,835.208,239.941
19,6.74,5.0327,6.447,4.2507,1,12.3058,2.0883,686.374,206.957
19,8.3806,9.2621,9.096,4.1466,1,28.808,1.578,758.817,8.0792
26,1.3742,8.1501,7.076,2.3627,0,3.7873,1.6771,840.894,12.6836
16,5.4832,3.2319,455,2.8021,1,259.128,1.977,477.822,7.6275
20,7.2038,9.8226,8.386,3.567,1,4.3734,7.524,571.374,17.491
27,3.2708,7.0862,9.894,3.3837,1,168.528,2.1658,896.528,10.1379
23,3.7699,6.245,4.725,827,0,343.353,2.8363,698.988,2.7705
17,6.5227,3.516,9.696,6.122,0,206.282,1.6253,144.663,158.593
14,9.0814,1.6841,5.473,813,1,140.171,2.1768,78.174,2.656
18,8.2893,7.2786,4.596,3.7784,1,307.929,2.0507,3.2479,7.135
22,6.2482,1.8374,3.314,2.2004,1,370.135,2.9982,849.052,217.714
17,7.572,5.1149,6.576,2.7275,1,12.7292,2.385,790.416,2.2602
21,4.2834,9.326,2.298,3.8634,1,14.97,1.8829,832.439,12.1062
20,6.7687,9.2089,1.049,1.7049,1,320.147,3.455,3.3357,190.821
19,5.1956,3.4396,272,3.7445,0,482.612,1.088,972.724,217.081
29,2.7094,9.0813,2.924,2.2115,1,10.6936,7.521,617.991,134.361
24,7.3156,9.4488,3.958,1.8859,1,327.124,2.561,802.048,3.6764
18,6.1982,613,5.521,1.6652,0,453.295,1.3385,570.894,225.806
22,4.2276,4.6414,2.927,4.8247,0,230.983,1.6059,346.352,179.822
10,9.2021,2.466,9.841,3.8599,0,158.422,2.8945,303.187,9.4961
35,1.1884,9.0869,2.917,101,1,333.436,2.5101,7.9235,6.6475
22,3.842,5.1841,441,4.7871,1,1.5716,2.3695,54.709,1.1452
18,1.5119,7.494,1.033,3.8772,1,18.008,4.267,152.153,4.5943
12,7.8987,1.1028,2.606,7.459,1,12.8987,683,571.842,186.642
14,7.319,3.8351,483,3.817,1,11.2311,3.766,628.667,2.6071
29,3.9822,9.4023,5.595,1.541,1,8.988,2.2208,44.766,3.1059
19,7.081,6.9291,7.511,3.1209,1,368.532,1.2322,164.762,4.7024
22,4.5634,8.6762,1.957,3.0827,0,47.755,3.524,43.838,9.4882
17,7.8063,3.6646,3.679,1.3793,1,192.385,2.2171,879.885,4.5377
15,5.0877,4.321,166,2.2284,1,2.4552,5.838,463.467,217.033
26,4.7105,9.7432,8.395,1.0595,0,359.456,1.7671,349.302,6.1837
13,9.4126,1.717,0.78,2.529,0,269.102,2.2246,633.466,220.677
31,3.2579,9.4765,633,2.5849,1,361.822,1.8242,622.674,236.386
28,2.084,3.6868,3.649,1.735,0,323.952,2.9809,9.971,181.153
17,6.2609,1.009,9.553,2.7144,1,452.718,1.3025,244.126,1.785
11,9.7239,6.8916,392,4.7325,1,7.022,9.354,499.461,5.7605
24,4.4006,9.8054,5.262,7.169,0,8.4581,6.036,372.668,6.416
32,1.5583,9.6563,3.552,98,1,170.785,1.5113,326.757,130.261
23,4.0537,1.6094,5.961,3.844,1,245.694,2.5574,451.257,3.8014
21,5.5534,1.8125,9.782,2.3135,0,462.857,2.8407,297.411,1.8532
29,2.4573,5.6554,9.975,3.5347,1,453.482,2.9162,353.997,4.2326
22,6.9229,6.373,7.747,2.9038,1,435.936,1.5941,775.893,7.8564
13,9.9797,7.3942,4.043,2.4745,0,11.1263,1.8158,515.129,1.181
19,5.0657,1.8105,4.944,1.7698,0,364.838,1.7446,874.127,4.6887
25,4.1926,9.5901,3.567,1.5499,1,191.746,1.3979,949.075,4.0205
24,4.6063,6.3874,9.856,1.8814,1,465.591,4.567,922.857,185.366
24,2.0363,8.4705,7.078,3.0582,1,10.7268,1.964,261.174,4.0698
15,8.9495,5.4007,4.489,8.388,0,7.0629,1.3099,478.157,189.969
19,4.7334,4.1428,121,3.8568,1,421.193,5.585,539.702,12.1964
28,4.4855,9.7718,5.205,2.8763,0,358.454,2.66,853.669,181.885
24,6.9372,5.8212,9.839,1.3458,1,410.711,2.2851,56.343,10.8086
25,4.9783,8.6687,5.231,2.5058,1,7.8972,1.8552,260.188,216.253
18,6.8341,9.5329,1.824,4.8139,1,442.396,1.422,552.064,6.6364
29,1.553,6.7535,221,1.025,0,33.881,1.8667,5.3842,184.034
18,8.3235,5.4894,3.547,9.976,1,32.578,1.8632,835.796,3.9221
13,9.4645,351,9.182,2.2419,0,291.292,1.3176,570.339,211.835
15,6.8389,4.002,9.966,3.1922,0,382.438,1.9733,65.52,6.826
14,9.5911,2.1985,9.454,1.0611,1,207.804,2.5737,20.893,10.9785
22,2.3629,1.8601,7.294,4.657,1,6.6411,2.274,562.553,10.1102
19,5.2967,2.5476,5.581,3.2129,1,269.632,1.4203,535.331,14.971
14,6.4163,3.0493,5.907,4.3872,1,374.051,7.869,623.435,10.5824
20,6.2356,3.6007,539,1.6466,1,7.6824,1.4335,848.946,141.355
25,4.6132,4.2054,707,4.1448,1,11.201,2.8379,766.893,206.809
21,4.0428,9.887,4.189,1.8911,1,348.273,2.46,551.406,3.4087
21,2.1414,4.236,6.692,1.2638,1,134.825,811,894.469,5.8595
24,4.5257,6.7394,1.216,4.5583,1,8.497,2.3489,364.834,192.677
25,2.4639,5.3733,2.657,4.611,1,444.696,5.117,497.625,5.4735
18,7.6093,4.4414,836,4.7144,1,8.0448,1.7133,65.294,217.357
29,2.8795,6.3444,9.037,2.2926,1,172.074,2.4196,446.359,12.9795
27,1.5271,8.2768,539,4.9631,0,214.215,1.6839,367.804,1.9647
14,5.9713,4.2769,316,2.698,0,23.807,1.2116,12.127,4.958
20,6.3571,6.4112,927,3.7874,1,180.655,9.638,63.954,183.097
22,8.8472,9.5357,7.021,354,1,456.269,9.153,20.068,205.524
23,6.1928,8.3962,414,2.4833,1,329.313,2.5123,146.872,5.7568
20,4.1093,4.26,5.984,3.6873,0,179.747,2.4752,190.331,5.7787
18,8.2271,6.4472,4.298,3.9141,1,17.886,2.4701,691.596,228.985
16,5.8625,1.7707,4.653,7.902,0,251.476,8.482,146.976,157.485
28,1.7135,5.6052,8.868,2.0949,1,1.6832,2.3968,976.474,4.0227
19,6.0927,9.8133,1.611,2.0954,0,463.321,1.099,760.956,10.7661
16,9.1722,5.1832,1.037,5.182,1,11.1655,6.194,398.807,218.505
26,4.5668,9.2764,27,2.2152,1,348.796,1.5435,59.735,149.082
20,3.6669,4.0733,314,4.0355,1,388.861,1.2202,1.755,9.7793
28,2.2912,9.9884,1.474,1.5009,1,413.692,3.357,846.087,3.6248
22,2.363,5.7922,0.22,2.1629,1,8.2821,1.252,278.499,17.424
14,4.8949,4.227,112,4.8048,1,268.347,1.8335,8.1165,6.6327
20,6.3611,5.8675,2.272,1.585,1,4.1837,9.404,760.538,135.819
24,1.7255,2.7457,3.327,2.9576,1,402.396,479,336.286,144.034
11,9.4561,3.248,316,3.7172,1,243.226,1.2927,571.866,133.308
17,7.7962,8.2085,6.079,3.8044,1,7.9245,9.203,845.591,5.9158
17,6.2796,2.7573,5.688,3.5797,0,359.339,1.7298,778.172,169.986
20,8.4559,7.9655,97,3.6323,1,165.585,2.7894,343.468,135.852
25,1.7217,2.8822,595,2.951,1,5.7253,9.236,87.001,9.6884
21,5.2915,1.9433,9.987,2.6707,1,230.537,2.9914,394.961,1.2511
21,6.6708,9.7394,9.445,3.9148,1,11.7623,2.581,505.024,7.9503
12,8.4579,3.6165,27,4.703,0,475.111,2.648,616.334,8.4587
22,8.0512,6.0138,7.954,602,1,180.681,2.1389,8.0271,189.879
25,3.4936,6.0998,3.536,4.0728,1,286.226,2.2459,601.192,12.3227
16,9.4679,5.6047,637,3.5615,1,47.418,1.2686,581.643,223.709
27,2.1191,9.147,296,2.061,1,196.861,8.581,87.476,180.175
16,8.8762,6.7444,3.217,4.702,0,179.063,2.382,360.127,12.9121
15,9.7385,4.0373,5.232,3.833,1,8.1203,2.8687,249.767,4.0533
30,2.5944,8.6238,6.611,4.8393,1,469.152,2.9697,481.749,5.3048
15,7.4986,1.8106,7.491,4.6466,0,400.372,1.9034,690.458,3.8419
28,1.3626,5.4424,2.459,2.4065,1,11.0505,2.2203,566.275,10.6284
25,4.6488,9.5055,3.218,3.7735,1,166.337,2.4667,146.825,173.406
23,5.6465,6.254,3.084,3.346,1,457.456,2.3966,354.413,182.238
21,6.2258,8.1697,3.627,4.0572,0,26.864,2.9802,7.3148,2.3076
17,9.4234,6.5356,9.997,3.9384,1,278.167,2.4313,741.933,11.9019
24,7.0503,8.3937,7.779,7.662,0,324.072,1.9877,884.119,11.5546
26,5.3315,9.4449,975,1.1687,1,381.082,1.1286,5.5216,10.5333
18,8.2871,2.7292,6.931,1.3287,1,469.643,1.794,530.173,7.2292
13,9.5548,1.6966,4.063,4.0925,1,401.113,2.6411,57.032,11.4194
27,1.1986,4.8399,3.897,4.0537,1,467.275,9.164,44.444,12.3986
14,9.8427,7.0186,4.886,2.4767,1,410.305,92,507.706,143.927
21,1.7752,2.2719,4.169,2.9042,1,2.3217,9.815,713.253,9.0568
17,8.3295,41,8.283,4.1346,1,5.8767,2.8807,488.888,226.824
27,3.523,3.4294,465,1.563,1,442.446,2.3822,920.456,8.1321
30,2.1896,9.6886,2.956,2.509,1,1.3848,5.614,545.465,214.812
22,4.9587,6.9497,7.749,2.413,1,397.087,36,8.1079,192.301
19,6.7956,4.0133,8.544,4.5686,1,424.922,2.1974,953.791,11.1665
19,4.4286,1.9258,4.204,3.9523,1,207.732,1.737,155.343,11.9115
25,1.4911,3.5609,6.678,1.8331,1,177.427,2.489,786.615,208.767
20,6.3952,1.6984,588,3.239,1,9.7202,2.898,531.637,11.8254
12,9.1216,1.0631,5.295,3.1846,1,2.4459,1.8534,743.484,163.051
26,4.4489,9.0674,45,4.1725,1,372.691,1.9546,518.296,194.233
29,2.947,9.9765,292,3.3247,0,3.6864,2.5608,6.838,217.891
20,4.9832,1.6411,6.129,2.1254,1,472.335,1.0112,381.177,5.2359
25,1.4353,5.452,3.033,6.168,1,148.372,1.6748,624.479,234.088
17,8.3844,3.2973,7.425,4.5539,1,397.122,1.7286,632.593,23.168
19,8.4371,4.6166,8.961,1.3798,1,2.9841,2.9021,973.314,7.1365
17,6.292,2.0482,1.394,1.1214,1,268.139,3.945,610.261,147.295
22,4.1779,3.0142,7.245,4.0799,1,17.455,2.2767,293.575,1.126
11,8.1981,2.1987,5.145,4.9061,1,1.5001,1.7255,5.2991,4.0279
23,5.9922,7.7426,1.121,3.3008,0,32.79,2.5361,790.531,140.116
24,8.4334,7.1258,6.516,3.1241,1,471.581,2.4959,890.398,156.025
17,6.6831,6.3495,6.095,1.5972,1,5.376,361,617.502,12.8305
17,8.0596,3.8722,5.156,1.021,1,135.218,7.694,487.553,169.133
26,6.3871,9.0904,9.265,959,1,351.803,5.425,862.377,190.294
24,4.7273,9.6953,5.211,2.9222,1,435.627,1.3851,247.953,4.043
15,9.6215,1.7364,9.905,7.566,1,9.539,2.7159,404.745,158.308
12,5.87,2.2301,5.092,4.4192,1,3.5358,15,51.258,135.024
18,6.4458,5.2563,1.159,9.407,1,4.321,1.4646,5.8879,2.8221
21,2.9844,9.125,4.705,2.6105,1,10.7603,2.6544,691.693,5.4865
20,6.6309,4.3645,1.823,2.5601,1,3.5659,2.7786,196.674,10.0721
23,6.1445,5.8179,5.971,3.0197,1,179.691,1.9719,339.822,207.302
27,2.6635,5.2207,6.931,1.6372,1,220.063,2.4893,420.348,5.2086
22,1.5363,3.3091,4.684,4.3677,1,239.962,9.722,642.125,4.3902
18,6.4392,5.4245,977,2.2215,1,7.1165,8.579,7.4829,173.028
17,7.8732,9.588,4.686,3.5008,0,231.994,1.474,347.453,23.419
13,5.7106,2.0602,815,3.1796,1,4.526,1.5096,281.618,10.7359
27,3.041,6.5483,6.821,5.858,1,11.9711,1.3675,1.1504,8.4033
14,6.9987,434,7.904,3.1132,1,184.543,1.1157,694.737,6.0946
17,1.721,6.642,9.624,2.7535,0,5.9176,0.34,243.576,1.1938
18,4.9765,5.5183,1.488,4.493,1,407.002,6.923,174.774,4.2819
17,2.4703,1.0494,5.324,4.4044,0,10.0606,611,799.986,2.242
26,2.6601,2.235,5.675,7.548,1,377.445,2.8319,4.8806,11.8584
29,2.8206,1.7151,9.225,4.084,1,236.947,2.8994,901.238,234.767
20,4.4804,5.6485,6.273,1.473,0,239.872,103,690.033,188.977
22,1.4604,7.0334,1.455,4.9331,0,322.597,5.116,180.029,144.406
22,4.5801,2.0248,4.364,1.079,1,2.2139,2.6663,356.602,11.6793
19,5.6054,6.6826,6.548,3.3645,1,3.938,115,950.483,148.124
20,5.3496,1.8248,7.003,3.0426,1,163.422,2.8304,622.656,9.0246
22,4.4451,6.1346,8.631,3.2329,1,208.411,1.1402,61.263,4.2812
17,8.5523,4.1196,1.805,1.0914,1,21.497,1.6161,65.654,141.546
33,2.3079,6.538,9.515,1.1336,1,338.444,2.2915,46.811,12.6745
21,5.5513,9.9505,591,2.1532,1,353,7.317,17.563,226.689
32,1.5584,9.3782,9.838,4.793,1,479.553,302,159.382,15.596
27,1.6404,428,8.578,3.731,0,8.7244,2.4298,690.438,185.623
27,6.1648,8.8544,6.603,4.418,1,12.4316,2.9539,885.102,2.2248
17,6.0942,6.649,735,2.8649,0,452.814,1.9763,307.209,182.625
21,8.9023,9.5305,727,1.9887,1,2.746,2.4757,50.837,235.884
24,6.0209,2.8183,415,1.4681,1,495.653,2.8239,992.315,157.799
10,9.6381,3.8203,1.018,1.5791,0,1.7979,6.857,26.459,17.81
